Canada-Alberta,  Population size (1-year)     Last modified: 31-Jul-2014, MPv5 (May07)

Year     Age      Female         Male        Total
2004     104         16.00         0.00        16.00
2004     105          8.00         1.00         9.00
2004     106          7.00         1.00         8.00
2004     107          3.00         0.00         3.00
2004     108          1.00         0.00         1.00
2004     109          0.00         0.00         0.00
2004     110+         0.00         0.00         0.00
2005       0      19959.75     21123.87     41083.62
2005       1      19627.62     20996.50     40624.12
2005       2      19044.86     20339.18     39384.04
2005       3      18786.18     19964.24     38750.42
2005       4      19170.89     20207.07     39377.96
2005       5      19515.34     20646.09     40161.43
2005       6      19728.26     20707.96     40436.22
2005       7      19800.16     20947.54     40747.70
2005       8      20378.16     21671.97     42050.13
2005       9      21173.76     22233.53     43407.29
2005      10      21331.90     22513.70     43845.60
2005      11      21744.12     22704.30     44448.42
2005      12      22295.49     23165.95     45461.44
2005      13      22564.82     23834.75     46399.57
2005      14      22989.18     24624.49     47613.67
2005      15      23250.55     24905.40     48155.95
2005      16      22856.12     24424.65     47280.77
2005      17      22848.39     24569.62     47418.01
2005      18      23474.53     25462.32     48936.85
2005      19      23884.15     25992.47     49876.62
2005      20      24049.41     26159.81     50209.22
2005      21      24433.01     26311.54     50744.55
2005      22      24533.44     26408.80     50942.24
2005      23      24567.24     26612.84     51180.08
2005      24      24486.93     26690.51     51177.44
2005      25      24176.67     26451.09     50627.76
2005      26      23750.50     26083.32     49833.82
2005      27      23600.91     25891.18     49492.09
2005      28      23731.06     25780.76     49511.82
2005      29      23671.06     25674.35     49345.41
2005      30      23143.21     25089.17     48232.38
2005      31      23044.16     24611.73     47655.89
2005      32      23301.32     24863.21     48164.53
2005      33      23653.20     25613.30     49266.50
2005      34      23873.12     25806.76     49679.88
2005      35      23487.38     24989.50     48476.88
2005      36      23178.93     24541.30     47720.23
2005      37      23244.29     24501.83     47746.12
2005      38      23716.61     24914.90     48631.51
2005      39      25138.78     26323.63     51462.41
2005      40      26802.03     27984.16     54786.19
2005      41      27787.51     28888.67     56676.18
2005      42      28141.78     28856.60     56998.38
2005      43      28129.35     28803.71     56933.06
2005      44      27962.93     28942.06     56904.99
2005      45      27526.04     28575.05     56101.09
2005      46      27029.93     28149.67     55179.60
2005      47      26493.53     27778.35     54271.88
2005      48      26027.18     27191.41     53218.59
2005      49      25296.81     26457.72     51754.53
2005      50      24289.34     25442.59     49731.93
2005      51      23078.41     23941.47     47019.88
2005      52      21514.19     22270.95     43785.14
2005      53      20356.59     20946.42     41303.01
2005      54      19587.66     20222.75     39810.41
2005      55      18836.94     19397.63     38234.57
2005      56      18504.38     18865.31     37369.69
2005      57      18428.81     18744.47     37173.28
2005      58      16752.38     16827.83     33580.21
2005      59      14542.03     14583.09     29125.12
2005      60      13744.64     13945.55     27690.19
2005      61      13263.14     13442.19     26705.33
2005      62      12518.92     12602.42     25121.34
2005      63      11919.71     11804.56     23724.27
2005      64      11396.23     11166.53     22562.76
2005      65      10681.59     10407.74     21089.33
2005      66      10278.88      9867.88     20146.76
2005      67       9909.92      9438.85     19348.77
2005      68       9796.23      9189.38     18985.61
2005      69       9661.95      8970.24     18632.19
2005      70       9223.53      8649.64     17873.17
2005      71       9017.79      8425.02     17442.81
2005      72       8948.23      8193.59     17141.82
2005      73       8820.81      8018.31     16839.12
2005      74       8651.29      7731.88     16383.17
2005      75       8222.51      7173.53     15396.04
2005      76       7807.71      6683.20     14490.91
2005      77       7481.79      6215.40     13697.19
2005      78       7200.58      5705.27     12905.85
2005      79       6896.27      5151.05     12047.32
2005      80       6545.16      4624.17     11169.33
2005      81       6173.32      4191.75     10365.07
2005      82       5900.74      3836.39      9737.13
2005      83       5466.73      3353.22      8819.95
2005      84       5096.44      2823.25      7919.69
2005      85       4176.99      2318.07      6495.06
2005      86       3711.59      1948.52      5660.11
2005      87       3169.16      1619.85      4789.01
2005      88       2939.37      1348.85      4288.22
2005      89       2491.57      1189.25      3680.82
2005      90       2230.17      1018.45      3248.62
2005      91       1858.89       696.24      2555.13
2005      92       1424.40       546.61      1971.01
2005      93       1029.78       389.30      1419.08
2005      94        846.61       285.95      1132.56
2005      95        632.22       201.32       833.54
2005      96        496.22       132.83       629.05
2005      97        345.37        93.50       438.87
2005      98        232.28        57.15       289.43
2005      99        152.50        38.60       191.10
2005     100         94.48        17.00       111.48
2005     101         69.80        15.00        84.80
2005     102         35.00         7.00        42.00
2005     103         27.00         2.00        29.00
2005     104         14.00         1.00        15.00
2005     105          6.00         0.00         6.00
2005     106          5.00         1.00         6.00
2005     107          4.00         1.00         5.00
2005     108          2.00         0.00         2.00
2005     109          1.00         0.00         1.00
2005     110+         0.00         0.00         0.00
2006       0      20713.31     21990.50     42703.81
2006       1      20320.78     21781.15     42101.93
2006       2      20004.27     21529.08     41533.35
2006       3      19377.44     20853.70     40231.14
2006       4      19223.75     20562.90     39786.65
2006       5      19640.50     20777.27     40417.77
2006       6      19958.37     21127.69     41086.06
2006       7      20177.38     21132.96     41310.34
2006       8      20164.25     21396.28     41560.53
2006       9      20824.29     22069.02     42893.31
2006      10      21535.66     22605.05     44140.71
2006      11      21735.36     22899.73     44635.09
2006      12      22187.72     23094.86     45282.58
2006      13      22711.08     23575.04     46286.12
2006      14      22996.84     24302.13     47298.97
2006      15      23529.72     25220.97     48750.69
2006      16      23807.49     25478.24     49285.73
2006      17      23457.77     25067.24     48525.01
2006      18      23510.57     25453.65     48964.22
2006      19      24390.74     26570.62     50961.36
2006      20      24824.71     27110.29     51935.00
2006      21      25230.67     27529.29     52759.96
2006      22      25631.06     27899.28     53530.34
2006      23      25703.37     28037.56     53740.93
2006      24      25650.26     28081.30     53731.56
2006      25      25460.35     27849.24     53309.59
2006      26      24998.92     27402.80     52401.72
2006      27      24562.72     26859.47     51422.19
2006      28      24353.64     26606.50     50960.14
2006      29      24457.10     26553.06     51010.16
2006      30      24393.21     26467.61     50860.82
2006      31      23781.35     25803.53     49584.88
2006      32      23724.35     25384.21     49108.56
2006      33      23880.92     25575.09     49456.01
2006      34      24239.38     26332.19     50571.57
2006      35      24380.06     26370.29     50750.35
2006      36      24053.96     25628.18     49682.14
2006      37      23734.05     25231.67     48965.72
2006      38      23768.53     25093.58     48862.11
2006      39      24213.68     25579.33     49793.01
2006      40      25689.93     26908.90     52598.83
2006      41      27247.52     28503.78     55751.30
2006      42      28229.96     29350.25     57580.21
2006      43      28487.63     29205.89     57693.52
2006      44      28464.44     29168.56     57633.00
2006      45      28210.84     29190.64     57401.48
2006      46      27744.53     28814.15     56558.68
2006      47      27219.96     28372.28     55592.24
2006      48      26662.56     28033.90     54696.46
2006      49      26211.20     27431.95     53643.15
2006      50      25434.30     26724.43     52158.73
2006      51      24454.87     25613.11     50067.98
2006      52      23174.86     24105.07     47279.93
2006      53      21605.32     22422.12     44027.44
2006      54      20451.20     21064.05     41515.25
2006      55      19632.24     20335.95     39968.19
2006      56      18841.04     19415.69     38256.73
2006      57      18542.00     18927.03     37469.03
2006      58      18417.20     18732.90     37150.10
2006      59      16616.64     16677.64     33294.28
2006      60      14616.75     14654.39     29271.14
2006      61      13812.37     13930.15     27742.52
2006      62      13271.65     13402.27     26673.92
2006      63      12496.87     12500.34     24997.21
2006      64      11963.33     11780.65     23743.98
2006      65      11342.72     11082.11     22424.83
2006      66      10656.65     10300.80     20957.45
2006      67      10218.93      9717.41     19936.34
2006      68       9840.89      9274.85     19115.74
2006      69       9765.84      9028.42     18794.26
2006      70       9551.87      8779.72     18331.59
2006      71       9135.02      8486.15     17621.17
2006      72       8962.31      8245.05     17207.36
2006      73       8830.22      7986.10     16816.32
2006      74       8707.87      7818.86     16526.73
2006      75       8484.71      7476.80     15961.51
2006      76       8067.50      6929.97     14997.47
2006      77       7674.24      6442.72     14116.96
2006      78       7314.23      5936.87     13251.10
2006      79       7016.05      5453.27     12469.32
2006      80       6689.74      4871.51     11561.25
2006      81       6343.15      4362.72     10705.87
2006      82       5930.84      3912.32      9843.16
2006      83       5654.30      3554.88      9209.18
2006      84       5149.73      3070.22      8219.95
2006      85       4766.44      2525.25      7291.69
2006      86       3890.99      2061.07      5952.06
2006      87       3427.59      1700.52      5128.11
2006      88       2875.16      1374.85      4250.01
2006      89       2626.37      1150.85      3777.22
2006      90       2157.57       999.25      3156.82
2006      91       1953.17       841.45      2794.62
2006      92       1576.89       555.24      2132.13
2006      93       1173.40       424.61      1598.01
2006      94        852.78       301.30      1154.08
2006      95        690.61       213.95       904.56
2006      96        499.22       156.32       655.54
2006      97        379.22        98.83       478.05
2006      98        247.37        68.50       315.87
2006      99        168.28        43.15       211.43
2006     100         95.50        29.60       125.10
2006     101         67.48        10.00        77.48
2006     102         45.80         7.00        52.80
2006     103         21.00         4.00        25.00
2006     104         13.00         2.00        15.00
2006     105         10.00         1.00        11.00
2006     106          3.00         0.00         3.00
2006     107          3.00         1.00         4.00
2006     108          1.00         0.00         1.00
2006     109          1.00         0.00         1.00
2006     110+         1.00         0.00         1.00
2007       0      22161.15     23489.61     45650.76
2007       1      21028.66     22409.07     43437.73
2007       2      20666.04     22105.50     42771.54
2007       3      20311.12     21869.59     42180.71
2007       4      19744.67     21258.50     41003.17
2007       5      19611.42     20986.30     40597.72
2007       6      20034.84     21194.49     41229.33
2007       7      20368.15     21504.06     41872.21
2007       8      20514.21     21585.24     42099.45
2007       9      20575.52     21786.20     42361.72
2007      10      21151.79     22472.59     43624.38
2007      11      21926.17     23009.07     44935.24
2007      12      22164.72     23310.23     45474.95
2007      13      22589.09     23510.78     46099.87
2007      14      23123.00     23971.97     47094.97
2007      15      23505.71     24764.78     48270.49
2007      16      24010.07     25665.78     49675.85
2007      17      24391.79     26008.84     50400.63
2007      18      24082.99     25742.63     49825.62
2007      19      24405.30     26400.42     50805.72
2007      20      25338.70     27586.01     52924.71
2007      21      26039.54     28516.41     54555.95
2007      22      26585.55     29280.00     55865.55
2007      23      27079.90     29789.74     56869.64
2007      24      27109.24     29924.25     57033.49
2007      25      26980.32     29634.65     56614.97
2007      26      26575.90     29199.12     55775.02
2007      27      26026.28     28436.35     54462.63
2007      28      25435.32     27755.65     53190.97
2007      29      25106.68     27495.02     52601.70
2007      30      25215.55     27428.53     52644.08
2007      31      25067.67     27299.07     52366.74
2007      32      24435.60     26664.79     51100.39
2007      33      24322.29     26181.07     50503.36
2007      34      24493.31     26388.96     50882.27
2007      35      24756.97     26963.34     51720.31
2007      36      24982.58     27151.00     52133.58
2007      37      24596.32     26389.50     50985.82
2007      38      24275.36     25935.22     50210.58
2007      39      24242.39     25846.40     50088.79
2007      40      24709.88     26234.25     50944.13
2007      41      26071.27     27533.07     53604.34
2007      42      27586.78     29101.07     56687.85
2007      43      28520.96     29918.06     58439.02
2007      44      28807.50     29729.47     58536.97
2007      45      28678.44     29570.40     58248.84
2007      46      28461.94     29634.60     58096.54
2007      47      27936.50     29212.02     57148.52
2007      48      27373.89     28730.01     56103.90
2007      49      26828.49     28361.09     55189.58
2007      50      26321.64     27704.26     54025.90
2007      51      25565.18     26967.60     52532.78
2007      52      24493.76     25855.73     50349.49
2007      53      23216.59     24277.96     47494.55
2007      54      21626.52     22539.99     44166.51
2007      55      20447.49     21169.34     41616.83
2007      56      19614.58     20359.90     39974.48
2007      57      18854.36     19468.45     38322.81
2007      58      18475.46     18877.49     37352.95
2007      59      18295.97     18615.18     36911.15
2007      60      16671.88     16756.36     33428.24
2007      61      14646.92     14622.75     29269.67
2007      62      13757.18     13859.48     27616.66
2007      63      13209.08     13263.75     26472.83
2007      64      12494.63     12410.07     24904.70
2007      65      11869.22     11651.45     23520.67
2007      66      11283.56     10923.41     22206.97
2007      67      10588.59     10134.73     20723.32
2007      68      10131.91      9538.87     19670.78
2007      69       9812.79      9095.76     18908.55
2007      70       9641.87      8819.39     18461.26
2007      71       9436.30      8590.64     18026.94
2007      72       9023.35      8286.06     17309.41
2007      73       8816.75      8023.00     16839.75
2007      74       8690.58      7768.00     16458.58
2007      75       8510.36      7528.84     16039.20
2007      76       8330.22      7201.27     15531.49
2007      77       7922.44      6680.93     14603.37
2007      78       7484.24      6151.22     13635.46
2007      79       7106.19      5654.78     12760.97
2007      80       6782.52      5144.24     11926.76
2007      81       6463.68      4582.89     11046.57
2007      82       6077.56      4059.59     10137.15
2007      83       5664.73      3600.75      9265.48
2007      84       5319.76      3234.89      8554.65
2007      85       4837.73      2787.22      7624.95
2007      86       4419.44      2250.25      6669.69
2007      87       3575.99      1808.07      5384.06
2007      88       3096.59      1461.52      4558.11
2007      89       2576.16      1146.85      3723.01
2007      90       2302.37       967.85      3270.22
2007      91       1902.57       817.25      2719.82
2007      92       1658.17       678.45      2336.62
2007      93       1342.89       432.24      1775.13
2007      94        955.40       323.61      1279.01
2007      95        688.78       227.30       916.08
2007      96        536.61       156.95       693.56
2007      97        376.22       117.32       493.54
2007      98        278.22        72.83       351.05
2007      99        180.37        40.50       220.87
2007     100        113.28        31.15       144.43
2007     101         55.50        15.60        71.10
2007     102         52.48         9.00        61.48
2007     103         33.80         5.00        38.80
2007     104         12.00         4.00        16.00
2007     105          7.00         0.00         7.00
2007     106          5.00         0.00         5.00
2007     107          1.00         0.00         1.00
2007     108          1.00         0.00         1.00
2007     109          1.00         0.00         1.00
2007     110+         0.00         0.00         0.00
2008       0      23723.63     24779.93     48503.56
2008       1      22304.84     23536.01     45840.85
2008       2      21251.06     22513.11     43764.17
2008       3      20898.49     22243.44     43141.93
2008       4      20546.53     22025.10     42571.63
2008       5      20012.68     21435.93     41448.61
2008       6      19922.85     21244.15     41167.00
2008       7      20305.18     21511.46     41816.64
2008       8      20640.64     21820.41     42461.05
2008       9      20819.65     21939.22     42758.87
2008      10      20891.99     22164.07     43056.06
2008      11      21498.16     22885.09     44383.25
2008      12      22294.64     23392.99     45687.63
2008      13      22507.18     23693.22     46200.40
2008      14      22952.03     23892.81     46844.84
2008      15      23512.81     24326.52     47839.33
2008      16      23927.70     25132.26     49059.96
2008      17      24449.37     26009.66     50459.03
2008      18      24906.77     26474.37     51381.14
2008      19      24830.86     26351.94     51182.80
2008      20      25281.65     27096.15     52377.80
2008      21      26413.48     28582.77     54996.25
2008      22      27267.32     29922.76     57190.08
2008      23      28037.73     30883.76     58921.49
2008      24      28517.12     31442.91     59960.03
2008      25      28554.50     31406.20     59960.70
2008      26      28261.22     30942.65     59203.87
2008      27      27686.26     30322.82     58009.08
2008      28      26909.22     29321.13     56230.35
2008      29      26229.90     28615.55     54845.45
2008      30      25864.73     28282.81     54147.54
2008      31      25888.08     28205.92     54094.00
2008      32      25678.81     28044.49     53723.30
2008      33      25027.64     27408.29     52435.93
2008      34      24930.89     26937.04     51867.93
2008      35      25012.73     27060.42     52073.15
2008      36      25319.84     27717.06     53036.90
2008      37      25501.16     27850.00     53351.16
2008      38      25045.25     27033.28     52078.53
2008      39      24730.95     26582.61     51313.56
2008      40      24620.37     26401.71     51022.08
2008      41      25017.34     26795.41     51812.75
2008      42      26335.30     28103.70     54439.00
2008      43      27846.19     29701.85     57548.04
2008      44      28747.34     30419.42     59166.76
2008      45      29000.44     30157.21     59157.65
2008      46      28858.65     30049.04     58907.69
2008      47      28629.90     30090.89     58720.79
2008      48      28039.44     29617.93     57657.37
2008      49      27445.70     29094.42     56540.12
2008      50      26890.92     28606.72     55497.64
2008      51      26345.47     27924.52     54269.99
2008      52      25540.11     27170.38     52710.49
2008      53      24402.66     25975.69     50378.35
2008      54      23099.02     24299.33     47398.35
2008      55      21495.38     22525.38     44020.76
2008      56      20310.32     21110.16     41420.48
2008      57      19509.44     20283.28     39792.72
2008      58      18753.30     19358.82     38112.12
2008      59      18402.33     18783.28     37185.61
2008      60      18213.36     18528.00     36741.36
2008      61      16583.38     16629.24     33212.62
2008      62      14500.85     14464.67     28965.52
2008      63      13632.07     13661.84     27293.91
2008      64      13085.49     13054.70     26140.19
2008      65      12365.13     12197.04     24562.17
2008      66      11734.68     11392.38     23127.06
2008      67      11160.98     10685.78     21846.76
2008      68      10487.57      9918.67     20406.24
2008      69      10040.34      9314.84     19355.18
2008      70       9715.83      8888.29     18604.12
2008      71       9502.38      8594.37     18096.75
2008      72       9263.30      8365.66     17628.96
2008      73       8847.34      8039.04     16886.38
2008      74       8622.73      7766.49     16389.22
2008      75       8494.59      7472.00     15966.59
2008      76       8316.24      7224.79     15541.03
2008      77       8159.21      6920.73     15079.94
2008      78       7734.95      6372.89     14107.84
2008      79       7255.22      5826.19     13081.41
2008      80       6860.20      5329.77     12189.97
2008      81       6534.52      4803.22     11337.74
2008      82       6159.16      4237.40     10396.56
2008      83       5756.52      3705.54      9462.06
2008      84       5317.23      3272.72      8589.95
2008      85       4944.82      2904.88      7849.70
2008      86       4460.73      2469.22      6929.95
2008      87       4051.44      1986.25      6037.69
2008      88       3258.99      1554.07      4813.06
2008      89       2763.59      1243.52      4007.11
2008      90       2271.16       971.85      3243.01
2008      91       2013.37       791.85      2805.22
2008      92       1607.57       671.25      2278.82
2008      93       1370.17       535.45      1905.62
2008      94       1108.89       338.24      1447.13
2008      95        780.40       255.61      1036.01
2008      96        542.78       176.30       719.08
2008      97        420.61       110.95       531.56
2008      98        282.22        77.32       359.54
2008      99        199.22        53.83       253.05
2008     100        130.37        27.50       157.87
2008     101         72.28        16.15        88.43
2008     102         34.50        12.60        47.10
2008     103         33.48         5.00        38.48
2008     104         19.80         2.00        21.80
2008     105          7.00         2.00         9.00
2008     106          2.00         0.00         2.00
2008     107          3.00         0.00         3.00
2008     108          0.00         0.00         0.00
2008     109          0.00         0.00         0.00
2008     110+         1.00         0.00         1.00
2009       0      24541.61     25734.18     50275.79
2009       1      23730.07     24776.89     48506.96
2009       2      22408.11     23637.97     46046.08
2009       3      21449.52     22640.14     44089.66
2009       4      21113.53     22382.39     43495.92
2009       5      20780.93     22179.61     42960.54
2009       6      20293.66     21609.35     41903.01
2009       7      20154.41     21500.51     41654.92
2009       8      20574.18     21796.53     42370.71
2009       9      20926.15     22120.28     43046.43
2009      10      21116.62     22260.19     43376.81
2009      11      21182.97     22539.46     43722.43
2009      12      21814.05     23259.64     45073.69
2009      13      22656.22     23794.06     46450.28
2009      14      22854.70     24109.28     46963.98
2009      15      23277.05     24294.90     47571.95
2009      16      23912.76     24732.64     48645.40
2009      17      24329.80     25472.87     49802.67
2009      18      24948.85     26454.58     51403.43
2009      19      25616.29     27086.07     52702.36
2009      20      25647.85     27011.61     52659.46
2009      21      26240.54     27847.72     54088.26
2009      22      27527.90     29658.02     57185.92
2009      23      28589.28     31232.19     59821.47
2009      24      29377.24     32192.14     61569.38
2009      25      29828.50     32615.62     62444.12
2009      26      29811.03     32477.55     62288.58
2009      27      29386.90     31879.44     61266.34
2009      28      28647.55     31162.91     59810.46
2009      29      27861.07     30117.06     57978.13
2009      30      27128.23     29364.65     56492.88
2009      31      26625.94     29045.38     55671.32
2009      32      26589.19     28914.90     55504.09
2009      33      26328.43     28763.42     55091.85
2009      34      25634.53     28050.01     53684.54
2009      35      25477.55     27523.85     53001.40
2009      36      25526.22     27661.28     53187.50
2009      37      25840.77     28313.78     54154.55
2009      38      25954.75     28450.10     54404.85
2009      39      25508.18     27583.13     53091.31
2009      40      25115.99     27045.05     52161.04
2009      41      24957.49     26796.09     51753.58
2009      42      25290.84     27175.25     52466.09
2009      43      26560.29     28593.12     55153.41
2009      44      28006.63     30136.81     58143.44
2009      45      28921.35     30742.40     59663.75
2009      46      29104.52     30494.68     59599.20
2009      47      28980.57     30375.89     59356.46
2009      48      28747.50     30444.84     59192.34
2009      49      28078.03     29923.85     58001.88
2009      50      27479.69     29369.88     56849.57
2009      51      26903.06     28764.78     55667.84
2009      52      26334.07     28021.45     54355.52
2009      53      25468.76     27267.85     52736.61
2009      54      24292.75     25986.29     50279.04
2009      55      22964.65     24272.41     47237.06
2009      56      21335.98     22425.44     43761.42
2009      57      20169.37     21010.71     41180.08
2009      58      19398.97     20130.79     39529.76
2009      59      18645.34     19197.85     37843.19
2009      60      18274.31     18619.75     36894.06
2009      61      18115.33     18357.00     36472.33
2009      62      16467.53     16478.84     32946.37
2009      63      14333.85     14228.21     28562.06
2009      64      13462.04     13432.84     26894.88
2009      65      12955.99     12797.61     25753.60
2009      66      12228.67     11925.08     24153.75
2009      67      11587.69     11097.85     22685.54
2009      68      11045.46     10435.75     21481.21
2009      69      10367.56      9707.73     20075.29
2009      70       9939.79      9126.86     19066.65
2009      71       9613.42      8674.85     18288.27
2009      72       9338.40      8377.37     17715.77
2009      73       9090.83      8132.21     17223.04
2009      74       8664.88      7774.03     16438.91
2009      75       8432.24      7496.07     15928.31
2009      76       8282.66      7159.02     15441.68
2009      77       8123.19      6924.78     15047.97
2009      78       7967.69      6591.71     14559.40
2009      79       7515.50      6054.43     13569.93
2009      80       7008.21      5496.19     12504.40
2009      81       6610.19      4984.28     11594.47
2009      82       6234.55      4470.74     10705.29
2009      83       5853.75      3873.92      9727.67
2009      84       5408.52      3367.04      8775.56
2009      85       4946.68      2936.71      7883.39
2009      86       4551.83      2565.41      7117.24
2009      87       4094.73      2176.22      6270.95
2009      88       3669.44      1704.25      5373.69
2009      89       2904.99      1325.07      4230.06
2009      90       2433.59      1040.52      3474.11
2009      91       1976.16       791.85      2768.01
2009      92       1730.37       641.85      2372.22
2009      93       1357.57       526.25      1883.82
2009      94       1106.17       405.45      1511.62
2009      95        889.89       251.24      1141.13
2009      96        622.40       196.61       819.01
2009      97        398.78       134.30       533.08
2009      98        323.61        82.95       406.56
2009      99        208.22        50.32       258.54
2009     100        146.22        39.83       186.05
2009     101         97.37        19.50       116.87
2009     102         46.28         9.15        55.43
2009     103         16.50         9.60        26.10
2009     104         23.48         4.00        27.48
2009     105         14.80         2.00        16.80
2009     106          3.00         1.00         4.00
2009     107          2.00         0.00         2.00
2009     108          2.00         0.00         2.00
2009     109          0.00         0.00         0.00
2009     110+         0.00         0.00         0.00
2010       0      24725.39     26256.75     50982.14
2010       1      24505.56     25666.55     50172.11
2010       2      23767.62     24846.85     48614.47
2010       3      22546.49     23753.41     46299.90
2010       4      21663.98     22776.19     44440.17
2010       5      21331.08     22532.86     43863.94
2010       6      21031.86     22346.67     43378.53
2010       7      20546.67     21775.75     42322.42
2010       8      20413.88     21732.30     42146.18
2010       9      20843.63     22046.01     42889.64
2010      10      21209.63     22383.15     43592.78
2010      11      21364.03     22556.08     43920.11
2010      12      21461.48     22870.79     44332.27
2010      13      22137.86     23643.03     45780.89
2010      14      23001.70     24180.92     47182.62
2010      15      23187.21     24509.19     47696.40
2010      16      23617.94     24725.33     48343.27
2010      17      24263.52     25101.62     49365.14
2010      18      24761.63     25889.87     50651.50
2010      19      25552.54     27052.84     52605.38
2010      20      26341.55     27668.19     54009.74
2010      21      26401.90     27591.58     53993.48
2010      22      27136.03     28533.91     55669.94
2010      23      28597.24     30497.30     59094.54
2010      24      29619.43     32036.44     61655.87
2010      25      30373.50     32811.42     63184.92
2010      26      30778.13     33180.88     63959.01
2010      27      30681.65     32905.37     63587.02
2010      28      30204.22     32304.72     62508.94
2010      29      29502.43     31614.04     61116.47
2010      30      28664.98     30575.17     59240.15
2010      31      27828.35     29833.78     57662.13
2010      32      27264.16     29436.03     56700.19
2010      33      27177.40     29285.51     56462.91
2010      34      26812.19     29046.72     55858.91
2010      35      26052.02     28309.81     54361.83
2010      36      25891.28     27804.61     53695.89
2010      37      25891.37     27867.00     53758.37
2010      38      26132.25     28608.35     54740.60
2010      39      26294.47     28710.96     55005.43
2010      40      25779.33     27744.86     53524.19
2010      41      25404.23     27165.93     52570.16
2010      42      25126.21     26898.49     52024.70
2010      43      25416.07     27348.47     52764.54
2010      44      26632.61     28794.02     55426.63
2010      45      28063.31     30302.90     58366.21
2010      46      28982.15     30941.55     59923.70
2010      47      29111.79     30615.76     59727.55
2010      48      29034.79     30553.96     59588.75
2010      49      28799.95     30643.12     59443.07
2010      50      28074.44     30100.12     58174.56
2010      51      27495.06     29479.68     56974.74
2010      52      26892.46     28838.78     55731.24
2010      53      26297.52     28011.68     54309.20
2010      54      25406.30     27269.73     52676.03
2010      55      24184.70     25978.76     50163.46
2010      56      22827.10     24178.36     47005.46
2010      57      21204.96     22319.88     43524.84
2010      58      20038.78     20841.15     40879.93
2010      59      19291.43     19983.80     39275.23
2010      60      18506.32     18997.78     37504.10
2010      61      18137.74     18408.14     36545.88
2010      62      18025.75     18191.87     36217.62
2010      63      16329.61     16270.88     32600.49
2010      64      14153.35     13984.17     28137.52
2010      65      13321.01     13141.84     26462.85
2010      66      12816.94     12512.03     25328.97
2010      67      12087.18     11642.64     23729.82
2010      68      11451.65     10809.28     22260.93
2010      69      10923.96     10203.12     21127.08
2010      70      10241.54      9504.67     19746.21
2010      71       9851.73      8924.84     18776.57
2010      72       9492.52      8469.38     17961.90
2010      73       9190.44      8169.39     17359.83
2010      74       8927.84      7892.80     16820.64
2010      75       8476.88      7515.49     15992.37
2010      76       8256.27      7221.15     15477.42
2010      77       8090.72      6855.02     14945.74
2010      78       7917.18      6602.82     14520.00
2010      79       7751.65      6283.70     14035.35
2010      80       7279.53      5708.89     12988.42
2010      81       6753.70      5152.68     11906.38
2010      82       6326.20      4647.24     10973.44
2010      83       5938.99      4116.75     10055.74
2010      84       5526.30      3517.87      9044.17
2010      85       5048.09      3028.55      8076.64
2010      86       4572.73      2623.75      7196.48
2010      87       4168.34      2265.97      6434.31
2010      88       3717.73      1857.22      5574.95
2010      89       3284.44      1462.25      4746.69
2010      90       2580.99      1107.07      3688.06
2010      91       2112.59       852.52      2965.11
2010      92       1700.16       618.85      2319.01
2010      93       1457.37       501.85      1959.22
2010      94       1125.57       420.25      1545.82
2010      95        885.17       326.45      1211.62
2010      96        696.89       193.24       890.13
2010      97        470.40       140.61       611.01
2010      98        285.78        88.30       374.08
2010      99        223.61        57.95       281.56
2010     100        137.22        39.32       176.54
2010     101        106.22        22.83       129.05
2010     102         71.37        12.50        83.87
2010     103         28.28         5.15        33.43
2010     104         12.50         2.60        15.10
2010     105         10.48         2.00        12.48
2010     106          3.80         2.00         5.80
2010     107          2.00         0.00         2.00
2010     108          0.00         0.00         0.00
2010     109          0.00         0.00         0.00
2010     110+         0.00         0.00         0.00
2011       0      24698.03     26197.59     50895.62
2011       1      24669.39     26102.65     50772.04
2011       2      24536.99     25701.50     50238.49
2011       3      23848.08     24992.99     48841.07
2011       4      22699.86     23934.48     46634.34
2011       5      22003.26     23022.98     45026.24
2011       6      21621.76     22814.12     44435.88
2011       7      21290.87     22478.68     43769.55
2011       8      20822.74     21939.77     42762.51
2011       9      20739.08     21989.83     42728.91
2011      10      21135.17     22306.14     43441.31
2011      11      21434.16     22651.18     44085.34
2011      12      21640.52     22818.56     44459.08
2011      13      21730.02     23261.43     44991.45
2011      14      22552.57     24012.62     46565.19
2011      15      23287.57     24560.95     47848.52
2011      16      23508.76     24944.27     48453.03
2011      17      23970.68     25137.48     49108.16
2011      18      24648.56     25637.93     50286.49
2011      19      25304.28     26483.59     51787.87
2011      20      26236.16     27569.05     53805.21
2011      21      26973.67     28140.93     55114.60
2011      22      27174.07     28119.95     55294.02
2011      23      28108.42     29148.00     57256.42
2011      24      29345.32     30849.82     60195.14
2011      25      30280.75     32280.62     62561.37
2011      26      30958.87     32895.34     63854.21
2011      27      31324.11     33112.20     64436.31
2011      28      31194.99     32922.97     64117.96
2011      29      30778.57     32434.21     63212.78
2011      30      30101.45     31800.69     61902.14
2011      31      29245.03     30698.59     59943.62
2011      32      28445.08     30030.10     58475.18
2011      33      27740.64     29566.25     57306.89
2011      34      27593.45     29411.78     57005.23
2011      35      27021.63     29009.61     56031.24
2011      36      26321.90     28270.67     54592.57
2011      37      26176.41     27800.32     53976.73
2011      38      25989.86     27865.11     53854.97
2011      39      26361.72     28593.72     54955.44
