Canada-Alberta, Deaths (1x1)     Last modified: 31-Jul-2014, MPv5 (May07)

Year     Age        Female             Male            Total
1995     73            171.00           221.00           392.00
1995     74            185.00           247.00           432.00
1995     75            191.00           246.00           437.00
1995     76            193.00           207.00           400.00
1995     77            160.00           232.00           392.00
1995     78            197.00           242.00           439.00
1995     79            214.00           240.00           454.00
1995     80            240.00           236.00           476.00
1995     81            232.00           261.00           493.00
1995     82            213.00           227.00           440.00
1995     83            207.00           240.00           447.00
1995     84            239.00           225.00           464.00
1995     85            245.00           207.00           452.00
1995     86            229.00           202.00           431.00
1995     87            236.00           163.00           399.00
1995     88            216.00           161.00           377.00
1995     89            211.00           156.00           367.00
1995     90            184.00           127.00           311.00
1995     91            191.00           105.00           296.00
1995     92            163.00            85.00           248.00
1995     93            131.00            74.00           205.00
1995     94             99.00            57.00           156.00
1995     95            102.00            46.00           148.00
1995     96             70.00            20.00            90.00
1995     97             72.00            25.00            97.00
1995     98             52.00            18.00            70.00
1995     99             38.00             9.00            47.00
1995    100             32.00             6.00            38.00
1995    101             16.00             3.00            19.00
1995    102             12.00             2.00            14.00
1995    103             10.00             2.00            12.00
1995    104              5.00             4.00             9.00
1995    105              3.00             0.00             3.00
1995    106              2.00             0.00             2.00
1995    107              3.00             0.00             3.00
1995    108              0.00             0.00             0.00
1995    109              0.00             0.00             0.00
1995    110+             0.00             0.00             0.00
1996      0             99.00           137.00           236.00
1996      1              9.00             9.00            18.00
1996      2              2.00             3.00             5.00
1996      3              2.00             4.00             6.00
1996      4              4.00            11.00            15.00
1996      5              0.00             0.00             0.00
1996      6              4.00             2.00             6.00
1996      7              1.00             4.00             5.00
1996      8              3.00             3.00             6.00
1996      9              0.00             4.00             4.00
1996     10              3.00             2.00             5.00
1996     11              1.00             0.00             1.00
1996     12              0.00             1.00             1.00
1996     13              3.00             8.00            11.00
1996     14              5.00             7.00            12.00
1996     15             12.00             9.00            21.00
1996     16              5.00            13.00            18.00
1996     17              7.00            25.00            32.00
1996     18             12.00            17.00            29.00
1996     19             13.00            28.00            41.00
1996     20              8.00            31.00            39.00
1996     21              6.00            23.00            29.00
1996     22              7.00            25.00            32.00
1996     23              6.00            31.00            37.00
1996     24              8.00            20.00            28.00
1996     25              5.00            23.00            28.00
1996     26              3.00            25.00            28.00
1996     27              9.00            14.00            23.00
1996     28             15.00            18.00            33.00
1996     29              7.00            27.00            34.00
1996     30             10.00            26.00            36.00
1996     31             10.00            26.00            36.00
1996     32             25.00            35.00            60.00
1996     33             18.00            35.00            53.00
1996     34             11.00            43.00            54.00
1996     35             26.00            41.00            67.00
1996     36             28.00            43.00            71.00
1996     37             22.00            39.00            61.00
1996     38             19.00            36.00            55.00
1996     39             20.00            47.00            67.00
1996     40             36.00            51.00            87.00
1996     41             42.00            49.00            91.00
1996     42             24.00            41.00            65.00
1996     43             33.00            54.00            87.00
1996     44             35.00            44.00            79.00
1996     45             37.00            46.00            83.00
1996     46             28.00            57.00            85.00
1996     47             31.00            58.00            89.00
1996     48             32.00            58.00            90.00
1996     49             46.00            77.00           123.00
1996     50             48.00            53.00           101.00
1996     51             46.00            66.00           112.00
1996     52             35.00            74.00           109.00
1996     53             56.00            54.00           110.00
1996     54             52.00            80.00           132.00
1996     55             49.00            76.00           125.00
1996     56             50.00            77.00           127.00
1996     57             65.00            68.00           133.00
1996     58             64.00            87.00           151.00
1996     59             68.00           122.00           190.00
1996     60             70.00           101.00           171.00
1996     61             80.00           113.00           193.00
1996     62             67.00           144.00           211.00
1996     63             63.00           156.00           219.00
1996     64             85.00           154.00           239.00
1996     65             94.00           162.00           256.00
1996     66             98.00           205.00           303.00
1996     67            122.00           178.00           300.00
1996     68            119.00           187.00           306.00
1996     69            124.00           188.00           312.00
1996     70            148.00           202.00           350.00
1996     71            159.00           210.00           369.00
1996     72            155.00           219.00           374.00
1996     73            157.00           248.00           405.00
1996     74            171.00           244.00           415.00
1996     75            181.00           231.00           412.00
1996     76            162.00           258.00           420.00
1996     77            211.00           240.00           451.00
1996     78            207.00           222.00           429.00
1996     79            176.00           242.00           418.00
1996     80            223.00           258.00           481.00
1996     81            222.00           259.00           481.00
1996     82            228.00           245.00           473.00
1996     83            258.00           229.00           487.00
1996     84            248.00           220.00           468.00
1996     85            262.00           193.00           455.00
1996     86            228.00           191.00           419.00
1996     87            241.00           197.00           438.00
1996     88            232.00           170.00           402.00
1996     89            223.00           136.00           359.00
1996     90            200.00           134.00           334.00
1996     91            189.00           107.00           296.00
1996     92            175.00            84.00           259.00
1996     93            151.00            72.00           223.00
1996     94            106.00            59.00           165.00
1996     95            108.00            45.00           153.00
1996     96             93.00            40.00           133.00
1996     97             76.00            22.00            98.00
1996     98             43.00            10.00            53.00
1996     99             36.00            10.00            46.00
1996    100             30.00             8.00            38.00
1996    101             16.00             5.00            21.00
1996    102              9.00             4.00            13.00
1996    103              5.00             3.00             8.00
1996    104              8.00             2.00            10.00
1996    105              8.00             2.00            10.00
1996    106              0.00             0.00             0.00
1996    107              1.00             0.00             1.00
1996    108              1.00             0.00             1.00
1996    109              0.00             0.00             0.00
1996    110+             1.00             0.00             1.00
1997      0             75.00           103.00           178.00
1997      1             15.00            12.00            27.00
1997      2              6.00            12.00            18.00
1997      3              3.00             7.00            10.00
1997      4              3.00             1.00             4.00
1997      5              2.00             3.00             5.00
1997      6              4.00             3.00             7.00
1997      7              5.00             4.00             9.00
1997      8              2.00             5.00             7.00
1997      9              3.00             5.00             8.00
1997     10              3.00             6.00             9.00
1997     11              5.00             3.00             8.00
1997     12              8.00             4.00            12.00
1997     13              4.00             4.00             8.00
1997     14              3.00             9.00            12.00
1997     15              9.00             9.00            18.00
1997     16             10.00            20.00            30.00
1997     17             10.00            18.00            28.00
1997     18             10.00            32.00            42.00
1997     19              9.00            35.00            44.00
1997     20             10.00            22.00            32.00
1997     21              2.00            22.00            24.00
1997     22              8.00            21.00            29.00
1997     23              7.00            24.00            31.00
1997     24              8.00            25.00            33.00
1997     25              7.00            19.00            26.00
1997     26             12.00            19.00            31.00
1997     27             10.00            20.00            30.00
1997     28             10.00            18.00            28.00
1997     29              7.00            28.00            35.00
1997     30             12.00            30.00            42.00
1997     31             15.00            22.00            37.00
1997     32             11.00            40.00            51.00
1997     33             13.00            30.00            43.00
1997     34             10.00            31.00            41.00
1997     35             20.00            35.00            55.00
1997     36             35.00            37.00            72.00
1997     37             27.00            37.00            64.00
1997     38             21.00            30.00            51.00
1997     39             19.00            46.00            65.00
1997     40             28.00            41.00            69.00
1997     41             22.00            48.00            70.00
1997     42             23.00            62.00            85.00
1997     43             27.00            45.00            72.00
1997     44             33.00            49.00            82.00
1997     45             38.00            49.00            87.00
1997     46             40.00            43.00            83.00
1997     47             35.00            68.00           103.00
1997     48             27.00            52.00            79.00
1997     49             44.00            52.00            96.00
1997     50             38.00            55.00            93.00
1997     51             38.00            56.00            94.00
1997     52             31.00            71.00           102.00
1997     53             37.00            63.00           100.00
1997     54             58.00            66.00           124.00
1997     55             65.00            81.00           146.00
1997     56             41.00            85.00           126.00
1997     57             61.00            89.00           150.00
1997     58             63.00            90.00           153.00
1997     59             61.00            92.00           153.00
1997     60             62.00           107.00           169.00
1997     61             77.00           117.00           194.00
1997     62             73.00           126.00           199.00
1997     63             81.00           133.00           214.00
1997     64             91.00           134.00           225.00
1997     65            101.00           180.00           281.00
1997     66             96.00           167.00           263.00
1997     67            124.00           182.00           306.00
1997     68            120.00           163.00           283.00
1997     69            120.00           207.00           327.00
1997     70            125.00           188.00           313.00
1997     71            157.00           206.00           363.00
1997     72            141.00           196.00           337.00
1997     73            164.00           195.00           359.00
1997     74            154.00           242.00           396.00
1997     75            221.00           252.00           473.00
1997     76            193.00           263.00           456.00
1997     77            183.00           241.00           424.00
1997     78            192.00           214.00           406.00
1997     79            213.00           249.00           462.00
1997     80            251.00           224.00           475.00
1997     81            228.00           261.00           489.00
1997     82            246.00           226.00           472.00
1997     83            239.00           246.00           485.00
1997     84            261.00           226.00           487.00
1997     85            273.00           207.00           480.00
1997     86            244.00           224.00           468.00
1997     87            226.00           208.00           434.00
1997     88            233.00           171.00           404.00
1997     89            215.00           169.00           384.00
1997     90            225.00           126.00           351.00
1997     91            201.00           114.00           315.00
1997     92            189.00           108.00           297.00
1997     93            182.00            82.00           264.00
1997     94            153.00            71.00           224.00
1997     95            106.00            47.00           153.00
1997     96             94.00            39.00           133.00
1997     97             74.00            27.00           101.00
1997     98             53.00            15.00            68.00
1997     99             47.00             8.00            55.00
1997    100             26.00             6.00            32.00
1997    101             17.00             5.00            22.00
1997    102             12.00             5.00            17.00
1997    103              7.00             4.00            11.00
1997    104              8.00             0.00             8.00
1997    105              2.00             0.00             2.00
1997    106              1.00             0.00             1.00
1997    107              1.00             0.00             1.00
1997    108              0.00             0.00             0.00
1997    109              1.00             0.00             1.00
1997    110+             0.00             0.00             0.00
1998      0             77.00           106.00           183.00
1998      1             14.00            10.00            24.00
1998      2              5.00             5.00            10.00
1998      3              5.00             5.00            10.00
1998      4              3.00             9.00            12.00
1998      5              5.00             4.00             9.00
1998      6              5.00             1.00             6.00
1998      7              2.00             4.00             6.00
1998      8              1.00             5.00             6.00
1998      9              2.00             3.00             5.00
1998     10              1.00             3.00             4.00
1998     11              1.00             3.00             4.00
1998     12              4.00             1.00             5.00
1998     13              2.00             2.00             4.00
1998     14              4.00             7.00            11.00
1998     15              8.00            12.00            20.00
1998     16             11.00            13.00            24.00
1998     17              6.00            16.00            22.00
1998     18              9.00            18.00            27.00
1998     19              8.00            32.00            40.00
1998     20              8.00            33.00            41.00
1998     21              3.00            36.00            39.00
1998     22              6.00            25.00            31.00
1998     23              8.00            26.00            34.00
1998     24              9.00            31.00            40.00
1998     25              4.00            19.00            23.00
1998     26             10.00            27.00            37.00
1998     27              4.00            22.00            26.00
1998     28             10.00            23.00            33.00
1998     29             14.00            21.00            35.00
1998     30             17.00            29.00            46.00
1998     31             11.00            28.00            39.00
1998     32             15.00            26.00            41.00
1998     33              9.00            35.00            44.00
1998     34             22.00            33.00            55.00
1998     35             21.00            40.00            61.00
1998     36             14.00            31.00            45.00
1998     37             24.00            51.00            75.00
1998     38             23.00            43.00            66.00
1998     39             25.00            50.00            75.00
1998     40             31.00            43.00            74.00
1998     41             30.00            43.00            73.00
1998     42             25.00            42.00            67.00
1998     43             38.00            64.00           102.00
1998     44             33.00            62.00            95.00
1998     45             36.00            51.00            87.00
1998     46             37.00            61.00            98.00
1998     47             24.00            55.00            79.00
1998     48             33.00            64.00            97.00
1998     49             45.00            85.00           130.00
1998     50             50.00            58.00           108.00
1998     51             51.00            70.00           121.00
1998     52             47.00            82.00           129.00
1998     53             40.00            65.00           105.00
1998     54             43.00            66.00           109.00
1998     55             59.00            75.00           134.00
1998     56             60.00            83.00           143.00
1998     57             55.00            83.00           138.00
1998     58             43.00            92.00           135.00
1998     59             48.00            96.00           144.00
1998     60             61.00            95.00           156.00
1998     61             75.00           120.00           195.00
1998     62             73.00           107.00           180.00
1998     63             71.00           133.00           204.00
1998     64             83.00           122.00           205.00
1998     65            102.00           154.00           256.00
1998     66             89.00           178.00           267.00
1998     67            115.00           171.00           286.00
1998     68             95.00           184.00           279.00
1998     69            108.00           208.00           316.00
1998     70            105.00           213.00           318.00
1998     71            112.00           214.00           326.00
1998     72            156.00           248.00           404.00
1998     73            170.00           234.00           404.00
1998     74            168.00           240.00           408.00
1998     75            191.00           249.00           440.00
1998     76            202.00           263.00           465.00
1998     77            202.00           273.00           475.00
1998     78            219.00           265.00           484.00
1998     79            213.00           267.00           480.00
1998     80            221.00           250.00           471.00
1998     81            209.00           261.00           470.00
1998     82            228.00           264.00           492.00
1998     83            285.00           258.00           543.00
1998     84            281.00           225.00           506.00
1998     85            245.00           244.00           489.00
1998     86            250.00           218.00           468.00
1998     87            253.00           187.00           440.00
1998     88            253.00           169.00           422.00
1998     89            226.00           163.00           389.00
1998     90            234.00           146.00           380.00
1998     91            226.00           111.00           337.00
1998     92            173.00           104.00           277.00
1998     93            177.00            78.00           255.00
1998     94            123.00            81.00           204.00
1998     95             97.00            56.00           153.00
1998     96             95.00            36.00           131.00
1998     97             84.00            28.00           112.00
1998     98             58.00            16.00            74.00
1998     99             31.00            13.00            44.00
1998    100             25.00             9.00            34.00
1998    101             29.00             4.00            33.00
1998    102             14.00             1.00            15.00
1998    103              7.00             2.00             9.00
1998    104              4.00             0.00             4.00
1998    105              2.00             1.00             3.00
1998    106              3.00             0.00             3.00
1998    107              0.00             0.00             0.00
1998    108              1.00             1.00             2.00
1998    109              0.00             0.00             0.00
1998    110+             1.00             0.00             1.00
1999      0            101.00           119.00           220.00
1999      1              6.00            12.00            18.00
1999      2              5.00             6.00            11.00
1999      3              5.00             8.00            13.00
1999      4              2.00             8.00            10.00
1999      5              4.00             7.00            11.00
1999      6              2.00             4.00             6.00
1999      7              5.00             1.00             6.00
1999      8              3.00             3.00             6.00
1999      9              3.00             4.00             7.00
1999     10              0.00             6.00             6.00
1999     11              2.00             6.00             8.00
1999     12              6.00             6.00            12.00
1999     13              4.00             7.00            11.00
1999     14              4.00             3.00             7.00
1999     15              5.00            13.00            18.00
1999     16             13.00            12.00            25.00
1999     17              5.00            17.00            22.00
1999     18             11.00            17.00            28.00
1999     19             12.00            23.00            35.00
1999     20              9.00            32.00            41.00
1999     21              3.00            23.00            26.00
1999     22              8.00            27.00            35.00
1999     23              8.00            19.00            27.00
1999     24              7.00            23.00            30.00
1999     25             13.00            16.00            29.00
1999     26              8.00            24.00            32.00
1999     27              8.00            20.00            28.00
1999     28             11.00            24.00            35.00
1999     29             12.00            23.00            35.00
1999     30              6.00            36.00            42.00
1999     31             11.00            24.00            35.00
1999     32             12.00            25.00            37.00
1999     33             13.00            35.00            48.00
1999     34             16.00            33.00            49.00
1999     35             17.00            40.00            57.00
1999     36             22.00            35.00            57.00
1999     37             22.00            35.00            57.00
1999     38             22.00            32.00            54.00
1999     39             25.00            42.00            67.00
1999     40             44.00            32.00            76.00
1999     41             38.00            41.00            79.00
1999     42             33.00            62.00            95.00
1999     43             39.00            56.00            95.00
1999     44             38.00            44.00            82.00
1999     45             31.00            63.00            94.00
1999     46             34.00            59.00            93.00
1999     47             27.00            66.00            93.00
1999     48             28.00            58.00            86.00
1999     49             36.00            62.00            98.00
1999     50             40.00            62.00           102.00
1999     51             53.00            88.00           141.00
1999     52             59.00            77.00           136.00
1999     53             56.00            68.00           124.00
1999     54             60.00            79.00           139.00
1999     55             58.00            81.00           139.00
1999     56             52.00            97.00           149.00
1999     57             52.00            87.00           139.00
1999     58             64.00            85.00           149.00
1999     59             40.00            93.00           133.00
1999     60             69.00           109.00           178.00
1999     61             69.00           116.00           185.00
1999     62             90.00           135.00           225.00
1999     63             57.00           135.00           192.00
1999     64             76.00           139.00           215.00
1999     65             91.00           164.00           255.00
1999     66             94.00           164.00           258.00
1999     67            108.00           161.00           269.00
1999     68            110.00           179.00           289.00
1999     69            126.00           235.00           361.00
1999     70            126.00           204.00           330.00
1999     71            124.00           214.00           338.00
1999     72            146.00           228.00           374.00
1999     73            185.00           227.00           412.00
1999     74            160.00           256.00           416.00
1999     75            178.00           249.00           427.00
1999     76            209.00           264.00           473.00
1999     77            218.00           250.00           468.00
1999     78            227.00           248.00           475.00
1999     79            261.00           255.00           516.00
1999     80            232.00           240.00           472.00
1999     81            238.00           268.00           506.00
1999     82            264.00           249.00           513.00
1999     83            244.00           249.00           493.00
1999     84            281.00           260.00           541.00
1999     85            287.00           272.00           559.00
1999     86            290.00           194.00           484.00
1999     87            261.00           197.00           458.00
1999     88            262.00           158.00           420.00
1999     89            277.00           152.00           429.00
1999     90            219.00           154.00           373.00
1999     91            214.00           109.00           323.00
1999     92            195.00           123.00           318.00
1999     93            172.00            86.00           258.00
1999     94            149.00            62.00           211.00
1999     95            117.00            59.00           176.00
1999     96             97.00            43.00           140.00
1999     97             71.00            26.00            97.00
1999     98             57.00            22.00            79.00
1999     99             40.00            11.00            51.00
1999    100             30.00             8.00            38.00
1999    101             24.00             4.00            28.00
1999    102             12.00             5.00            17.00
1999    103              9.00             2.00            11.00
1999    104              3.00             1.00             4.00
1999    105              4.00             0.00             4.00
1999    106              1.00             0.00             1.00
1999    107              1.00             0.00             1.00
1999    108              1.00             0.00             1.00
1999    109              1.00             0.00             1.00
1999    110+             0.00             0.00             0.00
2000      0            101.00           143.00           244.00
2000      1             17.00             6.00            23.00
2000      2              5.00             1.00             6.00
2000      3              2.00             5.00             7.00
2000      4              1.00             8.00             9.00
2000      5              4.00             4.00             8.00
2000      6              1.00             1.00             2.00
2000      7              3.00             4.00             7.00
2000      8              4.00             1.00             5.00
2000      9              4.00             2.00             6.00
2000     10              3.00             2.00             5.00
2000     11              4.00             4.00             8.00
2000     12              1.00             5.00             6.00
2000     13              7.00             2.00             9.00
2000     14              5.00            10.00            15.00
2000     15              5.00             6.00            11.00
2000     16              8.00            14.00            22.00
2000     17             11.00            19.00            30.00
2000     18             10.00            17.00            27.00
2000     19              9.00            23.00            32.00
2000     20              8.00            13.00            21.00
2000     21              6.00            21.00            27.00
2000     22              9.00            19.00            28.00
2000     23              6.00            14.00            20.00
2000     24              7.00            20.00            27.00
2000     25              7.00            20.00            27.00
2000     26              8.00            11.00            19.00
2000     27             10.00            14.00            24.00
2000     28             12.00            22.00            34.00
2000     29             10.00            28.00            38.00
2000     30              9.00            18.00            27.00
2000     31             13.00            24.00            37.00
2000     32             13.00            37.00            50.00
2000     33             14.00            28.00            42.00
2000     34             14.00            18.00            32.00
2000     35             11.00            37.00            48.00
2000     36             12.00            40.00            52.00
2000     37             22.00            37.00            59.00
2000     38             18.00            42.00            60.00
2000     39             22.00            35.00            57.00
2000     40             31.00            43.00            74.00
2000     41             29.00            57.00            86.00
2000     42             24.00            53.00            77.00
2000     43             41.00            48.00            89.00
2000     44             33.00            52.00            85.00
2000     45             34.00            50.00            84.00
2000     46             30.00            56.00            86.00
2000     47             49.00            60.00           109.00
2000     48             32.00            63.00            95.00
2000     49             42.00            68.00           110.00
2000     50             42.00            86.00           128.00
2000     51             46.00            67.00           113.00
2000     52             54.00            80.00           134.00
2000     53             79.00            81.00           160.00
2000     54             60.00            66.00           126.00
2000     55             55.00            86.00           141.00
2000     56             63.00            97.00           160.00
2000     57             53.00            95.00           148.00
2000     58             47.00            99.00           146.00
2000     59             71.00            81.00           152.00
2000     60             61.00           134.00           195.00
2000     61             95.00           116.00           211.00
2000     62             82.00           124.00           206.00
2000     63             74.00           118.00           192.00
2000     64             93.00           136.00           229.00
2000     65             93.00           145.00           238.00
2000     66             80.00           158.00           238.00
2000     67             92.00           179.00           271.00
2000     68            118.00           194.00           312.00
2000     69            116.00           207.00           323.00
2000     70            119.00           228.00           347.00
2000     71            147.00           218.00           365.00
2000     72            154.00           216.00           370.00
2000     73            188.00           234.00           422.00
2000     74            182.00           264.00           446.00
2000     75            167.00           225.00           392.00
2000     76            199.00           268.00           467.00
2000     77            209.00           256.00           465.00
2000     78            226.00           246.00           472.00
2000     79            257.00           272.00           529.00
2000     80            260.00           289.00           549.00
2000     81            235.00           248.00           483.00
2000     82            242.00           284.00           526.00
2000     83            238.00           215.00           453.00
2000     84            245.00           227.00           472.00
2000     85            286.00           247.00           533.00
2000     86            283.00           231.00           514.00
2000     87            303.00           191.00           494.00
2000     88            286.00           166.00           452.00
2000     89            231.00           139.00           370.00
2000     90            253.00           145.00           398.00
2000     91            201.00           137.00           338.00
2000     92            206.00            92.00           298.00
2000     93            170.00            88.00           258.00
2000     94            166.00            74.00           240.00
2000     95            126.00            41.00           167.00
2000     96            100.00            46.00           146.00
2000     97             72.00            49.00           121.00
2000     98             54.00            11.00            65.00
2000     99             54.00            22.00            76.00
2000    100             37.00            10.00            47.00
2000    101             21.00             5.00            26.00
2000    102             19.00             4.00            23.00
2000    103              5.00             4.00             9.00
2000    104              3.00             0.00             3.00
2000    105              5.00             1.00             6.00
2000    106              2.00             0.00             2.00
2000    107              1.00             1.00             2.00
2000    108              0.00             0.00             0.00
2000    109              0.00             0.00             0.00
2000    110+             0.00             0.00             0.00
2001      0             81.00           129.00           210.00
2001      1             10.00            10.00            20.00
2001      2              7.00             5.00            12.00
2001      3              1.00             7.00             8.00
2001      4              3.00             9.00            12.00
2001      5              2.00             4.00             6.00
2001      6              3.00             4.00             7.00
2001      7              3.00             3.00             6.00
2001      8              4.00             0.00             4.00
2001      9              4.00             4.00             8.00
2001     10              0.00             1.00             1.00
2001     11              2.00             1.00             3.00
2001     12              5.00             3.00             8.00
2001     13              2.00             3.00             5.00
2001     14              5.00             6.00            11.00
2001     15             13.00            12.00            25.00
2001     16              7.00            25.00            32.00
2001     17              7.00            17.00            24.00
2001     18              9.00            24.00            33.00
2001     19              7.00            29.00            36.00
2001     20              4.00            27.00            31.00
2001     21             10.00            28.00            38.00
2001     22              7.00            30.00            37.00
2001     23             13.00            27.00            40.00
2001     24             10.00            29.00            39.00
2001     25              8.00            20.00            28.00
2001     26              7.00            14.00            21.00
2001     27              4.00            17.00            21.00
2001     28              5.00            23.00            28.00
2001     29              8.00            29.00            37.00
2001     30             14.00            28.00            42.00
2001     31              8.00            21.00            29.00
2001     32             14.00            30.00            44.00
2001     33             15.00            22.00            37.00
2001     34             16.00            35.00            51.00
2001     35             16.00            27.00            43.00
2001     36             26.00            26.00            52.00
2001     37             28.00            42.00            70.00
2001     38             23.00            36.00            59.00
2001     39             32.00            50.00            82.00
2001     40             32.00            45.00            77.00
2001     41             30.00            65.00            95.00
2001     42             33.00            55.00            88.00
2001     43             37.00            57.00            94.00
2001     44             30.00            67.00            97.00
2001     45             42.00            57.00            99.00
2001     46             33.00            77.00           110.00
2001     47             51.00            74.00           125.00
2001     48             44.00            91.00           135.00
2001     49             33.00            78.00           111.00
2001     50             41.00            56.00            97.00
2001     51             55.00            75.00           130.00
2001     52             38.00            93.00           131.00
2001     53             64.00           105.00           169.00
2001     54             66.00           104.00           170.00
2001     55             62.00            78.00           140.00
2001     56             54.00            94.00           148.00
2001     57             72.00            97.00           169.00
2001     58             55.00           102.00           157.00
2001     59             62.00           103.00           165.00
2001     60             67.00           124.00           191.00
2001     61             88.00           113.00           201.00
2001     62             78.00           121.00           199.00
2001     63             83.00           138.00           221.00
2001     64             85.00           119.00           204.00
2001     65             93.00           151.00           244.00
2001     66             89.00           163.00           252.00
2001     67             95.00           162.00           257.00
2001     68            109.00           193.00           302.00
2001     69            119.00           196.00           315.00
2001     70            126.00           183.00           309.00
2001     71            127.00           213.00           340.00
2001     72            154.00           223.00           377.00
2001     73            142.00           248.00           390.00
2001     74            166.00           248.00           414.00
2001     75            180.00           260.00           440.00
2001     76            190.00           275.00           465.00
2001     77            206.00           250.00           456.00
2001     78            219.00           253.00           472.00
2001     79            232.00           273.00           505.00
2001     80            249.00           265.00           514.00
2001     81            267.00           309.00           576.00
2001     82            234.00           220.00           454.00
2001     83            262.00           251.00           513.00
2001     84            273.00           242.00           515.00
2001     85            275.00           218.00           493.00
2001     86            269.00           230.00           499.00
2001     87            283.00           224.00           507.00
2001     88            312.00           185.00           497.00
2001     89            264.00           155.00           419.00
2001     90            244.00           133.00           377.00
2001     91            236.00           109.00           345.00
2001     92            176.00           122.00           298.00
2001     93            187.00            99.00           286.00
2001     94            157.00            88.00           245.00
2001     95            134.00            43.00           177.00
2001     96             96.00            46.00           142.00
2001     97             78.00            31.00           109.00
2001     98             64.00            29.00            93.00
2001     99             39.00            14.00            53.00
2001    100             28.00             6.00            34.00
2001    101             31.00             3.00            34.00
2001    102             13.00             3.00            16.00
2001    103             10.00             1.00            11.00
2001    104              8.00             2.00            10.00
2001    105              2.00             1.00             3.00
2001    106              1.00             0.00             1.00
2001    107              0.00             0.00             0.00
2001    108              0.00             0.00             0.00
2001    109              1.00             0.00             1.00
2001    110+             0.00             0.00             0.00
